"","country_code","date","pb95","diesel","heating_gasoil","heavy_fuel_oil","lpg","country_name","country_name_pl"
"19019","NL",2018-07-16,1.658,1.359,1.132,743,0.686,"Netherlands","Holandia"
"19020","NL",2018-07-09,1.666,1.366,1.131,747,0.687,"Netherlands","Holandia"
"19021","NL",2018-07-02,1.667,1.36,1.147,770,0.679,"Netherlands","Holandia"
"19022","NL",2018-06-25,1.65,1.353,1.113,738,0.673,"Netherlands","Holandia"
"19023","NL",2018-06-18,1.658,1.362,1.106,736,0.681,"Netherlands","Holandia"
"19024","NL",2018-06-11,1.664,1.368,1.123,754,0.683,"Netherlands","Holandia"
"19025","NL",2018-06-04,1.68,1.379,1.12,757,0.686,"Netherlands","Holandia"
"19026","NL",2018-05-28,1.689,1.387,1.119,770,0.679,"Netherlands","Holandia"
"19027","NL",2018-05-21,1.688,1.381,1.135,782,0.676,"Netherlands","Holandia"
"19028","NL",2018-05-14,1.665,1.356,1.107,749,0.67,"Netherlands","Holandia"
"19029","NL",2018-05-07,1.639,1.33,1.08,725,0.674,"Netherlands","Holandia"
"19030","NL",2018-04-30,1.639,1.328,1.073,720,0.665,"Netherlands","Holandia"
"19031","NL",2018-04-23,1.62,1.312,1.054,702,0.66,"Netherlands","Holandia"
"19032","NL",2018-04-16,1.616,1.309,1.055,704,0.663,"Netherlands","Holandia"
"19033","NL",2018-04-09,1.596,1.283,1.048,668,0.661,"Netherlands","Holandia"
"19034","NL",2018-03-26,1.55,1.28,1.042,667,0.663,"Netherlands","Holandia"
"19035","NL",2018-03-19,1.531,1.252,1.029,637,0.653,"Netherlands","Holandia"
"19036","NL",2018-03-12,1.534,1.244,1.028,633,0.654,"Netherlands","Holandia"
"19037","NL",2018-03-05,1.555,1.256,1.018,621,0.65,"Netherlands","Holandia"
"19038","NL",2018-02-26,1.554,1.25,1.034,647,0.647,"Netherlands","Holandia"
"19039","NL",2018-02-19,1.548,1.232,1.024,619,0.652,"Netherlands","Holandia"
"19040","NL",2018-02-12,1.572,1.254,1.046,678,0.674,"Netherlands","Holandia"
"19041","NL",2018-02-05,1.594,1.283,1.046,678,0.688,"Netherlands","Holandia"
"19042","NL",2018-01-29,1.602,1.295,1.046,678,0.698,"Netherlands","Holandia"
"19043","NL",2018-01-22,1.59,1.29,1.049,669,0.696,"Netherlands","Holandia"
"19044","NL",2018-01-15,1.6,1.301,1.049,682,0.698,"Netherlands","Holandia"
"19045","NL",2018-01-08,1.581,1.294,1.05,678,0.693,"Netherlands","Holandia"
"19046","NL",2018-01-01,1.576,1.283,1.038,651,0.69,"Netherlands","Holandia"
"19047","NL",2017-12-18,1.564,1.272,1.029,656,0.688,"Netherlands","Holandia"
"19048","NL",2017-12-11,1.555,1.251,1.029,656,0.693,"Netherlands","Holandia"
"19049","NL",2017-12-04,1.566,1.259,1.038,653,0.69,"Netherlands","Holandia"
"19050","NL",2017-11-27,1.577,1.261,1.032,647,0.689,"Netherlands","Holandia"
"19051","NL",2017-11-20,1.591,1.264,1.039,651,0.69,"Netherlands","Holandia"
"19052","NL",2017-11-13,1.605,1.275,1.065,658,0.686,"Netherlands","Holandia"
"19053","NL",2017-11-06,1.581,1.264,1.05,643,0.663,"Netherlands","Holandia"
"19054","NL",2017-10-30,1.551,1.245,1.026,625,0.65,"Netherlands","Holandia"
"19055","NL",2017-10-23,1.533,1.241,1.014,605,0.65,"Netherlands","Holandia"
"19056","NL",2017-10-16,1.525,1.227,1.011,601,0.65,"Netherlands","Holandia"
"19057","NL",2017-10-09,1.532,1.236,0.997,590,0.656,"Netherlands","Holandia"
"19058","NL",2017-10-02,1.541,1.251,1.007,615,0.648,"Netherlands","Holandia"
"19059","NL",2017-09-25,1.554,1.234,1,606,0.636,"Netherlands","Holandia"
"19060","NL",2017-09-18,1.562,1.224,1.004,602,0.625,"Netherlands","Holandia"
"19061","NL",2017-09-11,1.58,1.222,0.991,594,0.612,"Netherlands","Holandia"
"19062","NL",2017-09-04,1.565,1.202,0.992,582,0.611,"Netherlands","Holandia"
"19063","NL",2017-08-28,1.538,1.195,0.98,552,0.597,"Netherlands","Holandia"
"19064","NL",2017-08-21,1.522,1.185,0.978,547,0.589,"Netherlands","Holandia"
"19065","NL",2017-08-14,1.534,1.2,0.984,554,0.591,"Netherlands","Holandia"
"19066","NL",2017-08-07,1.53,1.195,0.988,558,0.57,"Netherlands","Holandia"
"19067","NL",2017-07-31,1.522,1.187,0.989,564,0.558,"Netherlands","Holandia"
"19068","NL",2017-07-24,1.522,1.184,0.974,537,0.555,"Netherlands","Holandia"
"19069","NL",2017-07-17,1.506,1.17,0.977,540,0.562,"Netherlands","Holandia"
"19070","NL",2017-07-10,1.512,1.166,0.966,520,0.562,"Netherlands","Holandia"
"19071","NL",2017-07-03,1.505,1.155,0.981,527,0.569,"Netherlands","Holandia"
"19072","NL",2017-06-26,1.503,1.146,0.971,514,0.573,"Netherlands","Holandia"
"19073","NL",2017-06-19,1.521,1.162,0.973,528,0.584,"Netherlands","Holandia"
"19074","NL",2017-06-12,1.526,1.164,0.99,530,0.582,"Netherlands","Holandia"
"19075","NL",2017-06-05,1.539,1.181,0.981,542,0.587,"Netherlands","Holandia"
"19076","NL",2017-05-29,1.546,1.199,0.989,566,0.588,"Netherlands","Holandia"
"19077","NL",2017-05-22,1.542,1.194,0.997,583,0.584,"Netherlands","Holandia"
"19078","NL",2017-05-15,1.538,1.187,0.982,566,0.589,"Netherlands","Holandia"
"19079","NL",2017-05-08,1.535,1.182,0.976,548,0.584,"Netherlands","Holandia"
"19080","NL",2017-05-01,1.562,1.214,0.994,571,0.608,"Netherlands","Holandia"
"19081","NL",2017-04-24,1.595,1.249,1.005,622,0.634,"Netherlands","Holandia"
"19082","NL",2017-04-10,1.581,1.232,1.035,622,0.641,"Netherlands","Holandia"
"19083","NL",2017-04-03,1.551,1.209,1.01,573,0.643,"Netherlands","Holandia"
"19084","NL",2017-03-27,1.525,1.207,0.985,573,0.655,"Netherlands","Holandia"
"19085","NL",2017-03-20,1.539,1.222,0.996,584,0.675,"Netherlands","Holandia"
"19086","NL",2017-03-13,1.561,1.237,1.001,591,0.685,"Netherlands","Holandia"
"19087","NL",2017-03-06,1.577,1.245,1.03,622,0.689,"Netherlands","Holandia"
"19088","NL",2017-02-27,1.59,1.251,1.023,634,0.679,"Netherlands","Holandia"
"19089","NL",2017-02-20,1.59,1.253,1.019,625,0.686,"Netherlands","Holandia"
"19090","NL",2017-02-13,1.585,1.249,1.03,623,0.68,"Netherlands","Holandia"
"19091","NL",2017-02-06,1.581,1.245,1.037,623,0.666,"Netherlands","Holandia"
"19092","NL",2017-01-30,1.572,1.234,1.031,623,0.666,"Netherlands","Holandia"
"19093","NL",2017-01-23,1.571,1.24,1.05,623,0.66,"Netherlands","Holandia"
"19094","NL",2017-01-16,1.565,1.246,1.057,641,0.652,"Netherlands","Holandia"
"19095","NL",2017-01-09,1.573,1.26,1.054,641,0.648,"Netherlands","Holandia"
"19096","NL",2017-01-02,1.564,1.258,1.029,641,0.639,"Netherlands","Holandia"
"19097","NL",2016-12-19,1.557,1.247,1.024,632,0.626,"Netherlands","Holandia"
"19098","NL",2016-12-12,1.543,1.229,1.006,611,0.623,"Netherlands","Holandia"
"19099","NL",2016-12-05,1.533,1.219,0.994,561,0.616,"Netherlands","Holandia"
"19100","NL",2016-11-28,1.513,1.205,0.966,561,0.605,"Netherlands","Holandia"
"19101","NL",2016-11-21,1.493,1.177,0.95,551,0.601,"Netherlands","Holandia"
"19102","NL",2016-11-14,1.494,1.176,0.934,520,0.591,"Netherlands","Holandia"
"19103","NL",2016-11-07,1.508,1.188,0.937,523,0.584,"Netherlands","Holandia"
"19104","NL",2016-10-31,1.529,1.214,0.964,578,0.589,"Netherlands","Holandia"
"19105","NL",2016-10-24,1.524,1.206,0.98,578,0.585,"Netherlands","Holandia"
"19106","NL",2016-10-17,1.524,1.196,0.986,577,0.577,"Netherlands","Holandia"
"19107","NL",2016-10-10,1.515,1.187,0.985,575,0.58,"Netherlands","Holandia"
"19108","NL",2016-10-03,1.489,1.156,0.945,553,0.571,"Netherlands","Holandia"
"19109","NL",2016-09-26,1.489,1.149,0.941,531,0.558,"Netherlands","Holandia"
"19110","NL",2016-09-19,1.496,1.149,0.929,515,0.556,"Netherlands","Holandia"
"19111","NL",2016-09-12,1.502,1.158,0.954,529,0.555,"Netherlands","Holandia"
"19112","NL",2016-09-05,1.49,1.153,0.919,515,0.545,"Netherlands","Holandia"
"19113","NL",2016-08-29,1.486,1.149,0.951,542,0.539,"Netherlands","Holandia"
"19114","NL",2016-08-22,1.483,1.146,0.948,544,0.535,"Netherlands","Holandia"
"19115","NL",2016-08-15,1.459,1.113,0.928,512,0.543,"Netherlands","Holandia"
"19116","NL",2016-08-08,1.45,1.092,0.909,478,0.542,"Netherlands","Holandia"
"19117","NL",2016-08-01,1.451,1.102,0.908,477,0.541,"Netherlands","Holandia"
"19118","NL",2016-07-25,1.465,1.128,0.917,507,0.54,"Netherlands","Holandia"
"19119","NL",2016-07-18,1.468,1.133,0.926,512,0.551,"Netherlands","Holandia"
"19120","NL",2016-07-11,1.483,1.146,0.923,515,0.555,"Netherlands","Holandia"
"19121","NL",2016-07-04,1.513,1.164,0.95,540,0.561,"Netherlands","Holandia"
"19122","NL",2016-06-27,1.521,1.169,0.941,549,0.568,"Netherlands","Holandia"
"19123","NL",2016-06-20,1.517,1.167,0.929,541,0.566,"Netherlands","Holandia"
"19124","NL",2016-06-13,1.519,1.176,0.934,556,0.572,"Netherlands","Holandia"
"19125","NL",2016-06-06,1.529,1.173,0.915,554,0.566,"Netherlands","Holandia"
"19126","NL",2016-05-30,1.531,1.176,0.911,556,0.566,"Netherlands","Holandia"
"19127","NL",2016-05-23,1.505,1.146,0.897,538,0.559,"Netherlands","Holandia"
"19128","NL",2016-05-16,1.486,1.126,0.901,518,0.554,"Netherlands","Holandia"
"19129","NL",2016-05-09,1.487,1.117,0.884,494,0.561,"Netherlands","Holandia"
"19130","NL",2016-05-02,1.493,1.125,0.887,514,0.568,"Netherlands","Holandia"
"19131","NL",2016-04-25,1.478,1.108,0.874,496,0.566,"Netherlands","Holandia"
"19132","NL",2016-04-18,1.483,1.095,0.856,464,0.567,"Netherlands","Holandia"
"19133","NL",2016-04-11,1.454,1.073,0.848,444,0.565,"Netherlands","Holandia"
"19134","NL",2016-04-04,1.455,1.092,0.841,422,0.568,"Netherlands","Holandia"
"19135","NL",2016-03-21,1.41,1.105,0.852,461,0.566,"Netherlands","Holandia"
"19136","NL",2016-03-14,1.416,1.1,0.839,433,0.558,"Netherlands","Holandia"
"19137","NL",2016-03-07,1.385,1.065,0.839,433,0.558,"Netherlands","Holandia"
"19138","NL",2016-02-29,1.379,1.053,0.818,401,0.554,"Netherlands","Holandia"
"19139","NL",2016-02-22,1.38,1.045,0.818,401,0.564,"Netherlands","Holandia"
"19140","NL",2016-02-15,1.389,1.036,0.824,392,0.558,"Netherlands","Holandia"
"19141","NL",2016-02-08,1.42,1.046,0.829,395,0.56,"Netherlands","Holandia"
"19142","NL",2016-02-01,1.425,1.034,0.838,400,0.57,"Netherlands","Holandia"
"19143","NL",2016-01-25,1.417,1.026,0.823,378,0.572,"Netherlands","Holandia"
"19144","NL",2016-01-18,1.428,1.048,0.792,372,0.596,"Netherlands","Holandia"
"19145","NL",2016-01-11,1.446,1.07,0.815,399,0.59,"Netherlands","Holandia"
"19146","NL",2016-01-04,1.44,1.07,0.816,419,0.591,"Netherlands","Holandia"
"19147","NL",2015-12-14,1.463,1.131,1.029,501,0.609,"Netherlands","Holandia"
"19148","NL",2015-12-07,1.484,1.159,1.029,501,0.615,"Netherlands","Holandia"
"19149","NL",2015-11-30,1.493,1.182,1.029,501,0.612,"Netherlands","Holandia"
"19150","NL",2015-11-23,1.505,1.188,1.029,501,0.615,"Netherlands","Holandia"
"19151","NL",2015-11-16,1.533,1.206,1.029,501,0.614,"Netherlands","Holandia"
"19152","NL",2015-11-09,1.515,1.202,1.029,501,0.61,"Netherlands","Holandia"
"19153","NL",2015-11-02,1.48,1.175,1.029,501,0.596,"Netherlands","Holandia"
"19154","NL",2015-10-26,1.469,1.172,1.029,501,0.592,"Netherlands","Holandia"
"19155","NL",2015-10-19,1.486,1.19,1.029,501,0.593,"Netherlands","Holandia"
"19156","NL",2015-10-12,1.496,1.2,1.029,501,0.589,"Netherlands","Holandia"
"19157","NL",2015-10-05,1.483,1.185,1.029,501,0.582,"Netherlands","Holandia"
"19158","NL",2015-09-28,1.497,1.186,1.029,501,0.571,"Netherlands","Holandia"
"19159","NL",2015-09-21,1.508,1.196,1.029,501,0.567,"Netherlands","Holandia"
"19160","NL",2015-09-14,1.519,1.201,1.029,501,0.568,"Netherlands","Holandia"
"19161","NL",2015-09-07,1.52,1.19,1.029,501,0.567,"Netherlands","Holandia"
"19162","NL",2015-08-31,1.521,1.157,1.029,501,0.558,"Netherlands","Holandia"
"19163","NL",2015-08-24,1.558,1.181,1.029,501,0.571,"Netherlands","Holandia"
"19164","NL",2015-08-17,1.593,1.194,1.029,501,0.589,"Netherlands","Holandia"
"19165","NL",2015-08-10,1.617,1.204,1.029,501,0.596,"Netherlands","Holandia"
"19166","NL",2015-08-03,1.631,1.22,1.029,501,0.601,"Netherlands","Holandia"
"19167","NL",2015-07-27,1.646,1.239,1.029,501,0.605,"Netherlands","Holandia"
"19168","NL",2015-07-20,1.662,1.255,1.029,501,0.599,"Netherlands","Holandia"
"19169","NL",2015-07-13,1.684,1.281,1.029,501,0.609,"Netherlands","Holandia"
"19170","NL",2015-07-06,1.664,1.295,1.029,501,0.604,"Netherlands","Holandia"
"19171","NL",2015-06-29,1.655,1.295,1.029,501,0.608,"Netherlands","Holandia"
"19172","NL",2015-06-22,1.668,1.301,1.029,501,0.607,"Netherlands","Holandia"
"19173","NL",2015-06-15,1.664,1.304,1.029,501,0.618,"Netherlands","Holandia"
"19174","NL",2015-06-08,1.645,1.304,1.029,501,0.631,"Netherlands","Holandia"
"19175","NL",2015-06-01,1.638,1.304,1.029,501,0.637,"Netherlands","Holandia"
"19176","NL",2015-05-25,1.636,1.309,1.029,501,0.633,"Netherlands","Holandia"
"19177","NL",2015-05-18,1.641,1.312,1.029,501,0.652,"Netherlands","Holandia"
"19178","NL",2015-05-11,1.648,1.313,1.029,501,0.66,"Netherlands","Holandia"
"19179","NL",2015-05-04,1.644,1.307,1.029,501,0.665,"Netherlands","Holandia"
"19180","NL",2015-04-27,1.643,1.309,1.029,501,0.666,"Netherlands","Holandia"
"19181","NL",2015-04-20,1.623,1.291,1.029,501,0.66,"Netherlands","Holandia"
"19182","NL",2015-04-13,1.595,1.263,1.029,501,0.667,"Netherlands","Holandia"
"19183","NL",2015-03-30,1.603,1.278,1.029,501,0.68,"Netherlands","Holandia"
"19184","NL",2015-03-23,1.59,1.28,1.029,501,0.684,"Netherlands","Holandia"
"19185","NL",2015-03-16,1.594,1.293,1.029,501,0.68,"Netherlands","Holandia"
"19186","NL",2015-03-09,1.582,1.294,1.029,501,0.682,"Netherlands","Holandia"
"19187","NL",2015-03-02,1.56,1.293,1.029,501,0.658,"Netherlands","Holandia"
"19188","NL",2015-02-23,1.545,1.282,1.029,501,0.633,"Netherlands","Holandia"
"19189","NL",2015-02-16,1.538,1.271,1.029,501,0.633,"Netherlands","Holandia"
"19190","NL",2015-02-09,1.497,1.229,1.029,501,0.637,"Netherlands","Holandia"
"19191","NL",2015-02-02,1.463,1.194,1.029,501,0.613,"Netherlands","Holandia"
"19192","NL",2015-01-26,1.462,1.187,1.029,501,0.607,"Netherlands","Holandia"
"19193","NL",2015-01-19,1.463,1.187,1.029,501,0.602,"Netherlands","Holandia"
"19194","NL",2015-01-12,1.479,1.201,1.029,501,0.622,"Netherlands","Holandia"
"19195","NL",2015-01-05,1.501,1.208,1.029,501,0.648,"Netherlands","Holandia"
"19196","NL",2014-12-15,1.557,1.271,1.029,501,0.68,"Netherlands","Holandia"
"19197","NL",2014-12-08,1.59,1.305,1.029,501,0.695,"Netherlands","Holandia"
"19198","NL",2014-12-01,1.616,1.332,1.029,501,0.697,"Netherlands","Holandia"
"19199","NL",2014-11-24,1.631,1.354,1.029,501,0.706,"Netherlands","Holandia"
"19200","NL",2014-11-17,1.636,1.368,1.029,501,0.698,"Netherlands","Holandia"
"19201","NL",2014-11-10,1.636,1.367,1.029,501,0.717,"Netherlands","Holandia"
"19202","NL",2014-11-03,1.637,1.361,1.029,501,0.726,"Netherlands","Holandia"
"19203","NL",2014-10-27,1.643,1.357,1.029,501,0.732,"Netherlands","Holandia"
"19204","NL",2014-10-20,1.661,1.352,1.029,501,0.751,"Netherlands","Holandia"
"19205","NL",2014-10-13,1.704,1.378,1.029,501,0.759,"Netherlands","Holandia"
"19206","NL",2014-10-06,1.724,1.409,1.029,501,0.758,"Netherlands","Holandia"
"19207","NL",2014-09-29,1.719,1.408,1.029,501,0.764,"Netherlands","Holandia"
"19208","NL",2014-09-22,1.727,1.41,1.029,501,0.765,"Netherlands","Holandia"
"19209","NL",2014-09-15,1.735,1.416,1.029,501,0.758,"Netherlands","Holandia"
"19210","NL",2014-09-08,1.735,1.428,1.029,501,0.766,"Netherlands","Holandia"
"19211","NL",2014-09-01,1.721,1.424,1.029,501,0.754,"Netherlands","Holandia"
"19212","NL",2014-08-25,1.715,1.411,1.029,501,0.753,"Netherlands","Holandia"
"19213","NL",2014-08-18,1.711,1.419,1.029,501,0.765,"Netherlands","Holandia"
"19214","NL",2014-08-11,1.712,1.421,1.029,501,0.758,"Netherlands","Holandia"
"19215","NL",2014-08-04,1.727,1.428,1.029,501,0.763,"Netherlands","Holandia"
"19216","NL",2014-07-28,1.731,1.42,1.029,501,0.769,"Netherlands","Holandia"
"19217","NL",2014-07-21,1.739,1.416,1.029,501,0.759,"Netherlands","Holandia"
"19218","NL",2014-07-14,1.762,1.422,1.029,501,0.752,"Netherlands","Holandia"
"19219","NL",2014-07-07,1.767,1.435,1.029,501,0.759,"Netherlands","Holandia"
"19220","NL",2014-06-30,1.777,1.449,1.029,501,0.763,"Netherlands","Holandia"
"19221","NL",2014-06-23,1.775,1.448,1.029,501,0.758,"Netherlands","Holandia"
"19222","NL",2014-06-16,1.756,1.43,1.029,501,0.754,"Netherlands","Holandia"
"19223","NL",2014-06-09,1.737,1.421,1.029,501,0.748,"Netherlands","Holandia"
"19224","NL",2014-06-02,1.741,1.43,1.029,501,0.745,"Netherlands","Holandia"
"19225","NL",2014-05-26,1.738,1.43,1.029,501,0.752,"Netherlands","Holandia"
"19226","NL",2014-05-19,1.729,1.43,1.029,501,0.747,"Netherlands","Holandia"
"19227","NL",2014-05-12,1.724,1.421,1.029,501,0.748,"Netherlands","Holandia"
"19228","NL",2014-05-05,1.735,1.425,1.029,501,0.76,"Netherlands","Holandia"
"19229","NL",2014-04-28,1.741,1.431,1.029,501,0.759,"Netherlands","Holandia"
"19230","NL",2014-04-14,1.72,1.42,1.029,501,0.764,"Netherlands","Holandia"
"19231","NL",2014-04-07,1.709,1.42,1.029,501,0.76,"Netherlands","Holandia"
"19232","NL",2014-03-31,1.689,1.412,1.029,501,0.763,"Netherlands","Holandia"
"19233","NL",2014-03-24,1.67,1.402,1.029,501,0.77,"Netherlands","Holandia"
"19234","NL",2014-03-17,1.681,1.411,1.033,498,0.774,"Netherlands","Holandia"
"19235","NL",2014-03-10,1.697,1.425,1.048,503,0.783,"Netherlands","Holandia"
"19236","NL",2014-03-03,1.704,1.437,1.054,497,0.789,"Netherlands","Holandia"
"19237","NL",2014-02-24,1.705,1.442,1.059,498,0.79,"Netherlands","Holandia"
"19238","NL",2014-02-17,1.699,1.439,1.055,492,0.8,"Netherlands","Holandia"
"19239","NL",2014-02-10,1.687,1.429,1.052,485,0.818,"Netherlands","Holandia"
"19240","NL",2014-02-03,1.685,1.428,1.056,479,0.816,"Netherlands","Holandia"
"19241","NL",2014-01-27,1.687,1.427,1.055,468,0.818,"Netherlands","Holandia"
"19242","NL",2014-01-20,1.684,1.426,1.049,466,0.818,"Netherlands","Holandia"
"19243","NL",2014-01-13,1.692,1.437,1.049,468,0.82,"Netherlands","Holandia"
"19244","NL",2014-01-06,1.695,1.44,1.019,470,0.822,"Netherlands","Holandia"
"19245","NL",2013-12-16,1.686,1.405,1.016,477,0.766,"Netherlands","Holandia"
"19246","NL",2013-12-09,1.693,1.408,1.033,492,0.759,"Netherlands","Holandia"
"19247","NL",2013-12-02,1.693,1.408,1.032,489,0.747,"Netherlands","Holandia"
"19248","NL",2013-11-25,1.687,1.396,1.02,479,0.735,"Netherlands","Holandia"
"19249","NL",2013-11-18,1.677,1.382,1.013,475,0.72,"Netherlands","Holandia"
"19250","NL",2013-11-11,1.668,1.379,1.01,472,0.718,"Netherlands","Holandia"
"19251","NL",2013-11-04,1.679,1.39,1.02,476,0.715,"Netherlands","Holandia"
"19252","NL",2013-10-28,1.684,1.394,1.015,469,0.716,"Netherlands","Holandia"
"19253","NL",2013-10-21,1.699,1.407,1.03,481,0.717,"Netherlands","Holandia"
"19254","NL",2013-10-14,1.703,1.414,1.028,483,0.711,"Netherlands","Holandia"
"19255","NL",2013-10-07,1.711,1.413,1.019,481,0.711,"Netherlands","Holandia"
"19256","NL",2013-09-30,1.725,1.414,1.02,483,0.719,"Netherlands","Holandia"
"19257","NL",2013-09-23,1.751,1.438,1.031,491,0.722,"Netherlands","Holandia"
"19258","NL",2013-09-16,1.761,1.444,1.051,503,0.715,"Netherlands","Holandia"
"19259","NL",2013-09-09,1.779,1.446,1.063,507,0.715,"Netherlands","Holandia"
"19260","NL",2013-09-02,1.777,1.444,1.061,503,0.707,"Netherlands","Holandia"
"19261","NL",2013-08-26,1.765,1.43,1.039,495,0.703,"Netherlands","Holandia"
"19262","NL",2013-08-19,1.759,1.421,1.036,492,0.704,"Netherlands","Holandia"
"19263","NL",2013-08-12,1.758,1.419,1.022,486,0.708,"Netherlands","Holandia"
"19264","NL",2013-08-05,1.769,1.43,1.03,494,0.717,"Netherlands","Holandia"
"19265","NL",2013-07-29,1.768,1.428,1.031,495,0.715,"Netherlands","Holandia"
"19266","NL",2013-07-22,1.769,1.429,1.042,499,0.717,"Netherlands","Holandia"
"19267","NL",2013-07-15,1.755,1.421,1.044,504,0.709,"Netherlands","Holandia"
"19268","NL",2013-07-08,1.735,1.411,1.03,499,0.692,"Netherlands","Holandia"
"19269","NL",2013-07-01,1.728,1.397,1.011,492,0.685,"Netherlands","Holandia"
"19270","NL",2013-06-24,1.729,1.396,1.01,498,0.682,"Netherlands","Holandia"
"19271","NL",2013-06-17,1.729,1.393,1.005,495,0.678,"Netherlands","Holandia"
"19272","NL",2013-06-10,1.73,1.391,1.004,497,0.681,"Netherlands","Holandia"
"19273","NL",2013-06-03,1.74,1.401,1.009,500,0.686,"Netherlands","Holandia"
"19274","NL",2013-05-27,1.732,1.399,1.014,500,0.682,"Netherlands","Holandia"
"19275","NL",2013-05-20,1.728,1.396,1.012,502,0.694,"Netherlands","Holandia"
"19276","NL",2013-05-13,1.711,1.384,1.003,502,0.699,"Netherlands","Holandia"
"19277","NL",2013-05-06,1.713,1.383,0.989,488,0.709,"Netherlands","Holandia"
"19278","NL",2013-04-29,1.721,1.393,0.983,476,0.726,"Netherlands","Holandia"
"19279","NL",2013-04-22,1.722,1.392,0.983,476,0.739,"Netherlands","Holandia"
"19280","NL",2013-04-15,1.748,1.424,1.013,491,0.745,"Netherlands","Holandia"
"19281","NL",2013-04-08,1.77,1.44,1.039,508,0.749,"Netherlands","Holandia"
"19282","NL",2013-04-01,1.77,1.436,1.042,517,0.746,"Netherlands","Holandia"
"19283","NL",2013-03-25,1.751,1.434,1.034,510,0.75,"Netherlands","Holandia"
"19284","NL",2013-03-18,1.756,1.446,1.041,513,0.751,"Netherlands","Holandia"
"19285","NL",2013-03-11,1.781,1.461,1.045,518,0.765,"Netherlands","Holandia"
"19286","NL",2013-03-04,1.793,1.468,1.055,523,0.773,"Netherlands","Holandia"
"19287","NL",2013-02-25,1.803,1.482,0.894,533,0.77,"Netherlands","Holandia"
"19288","NL",2013-02-18,1.796,1.48,0.905,545,0.774,"Netherlands","Holandia"
"19289","NL",2013-02-11,1.774,1.466,0.896,533,0.778,"Netherlands","Holandia"
"19290","NL",2013-02-04,1.765,1.462,0.882,517,0.781,"Netherlands","Holandia"
"19291","NL",2013-01-28,1.753,1.458,0.879,514,0.786,"Netherlands","Holandia"
"19292","NL",2013-01-21,1.743,1.455,0.871,510,0.785,"Netherlands","Holandia"
"19293","NL",2013-01-14,1.744,1.455,0.874,518,0.788,"Netherlands","Holandia"
"19294","NL",2013-01-07,1.734,1.444,0.865,502,0.801,"Netherlands","Holandia"
"19295","NL",2012-12-17,1.729,1.445,0.857,498,0.813,"Netherlands","Holandia"
"19296","NL",2012-12-10,1.737,1.454,0.865,496,0.813,"Netherlands","Holandia"
"19297","NL",2012-12-03,1.755,1.47,0.881,504,0.811,"Netherlands","Holandia"
"19298","NL",2012-11-26,1.759,1.474,0.87,515,0.809,"Netherlands","Holandia"
"19299","NL",2012-11-19,1.761,1.473,0.87,514,0.81,"Netherlands","Holandia"
"19300","NL",2012-11-12,1.765,1.477,0.87,510,0.809,"Netherlands","Holandia"
